Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maine CD-1,Maine CD-2,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nebraska CD-1,Nebraska CD-2,Nebraska CD-3,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
0.6604275229757189,-0.2823409264946814,-0.13196218632118198,0.4277475662202912,-0.1015346079841549,-0.045108180318027546,0.004754932230954255,0.39849356205693204,0.3099900992162859,0.2769065742219892,1.0,-0.12559497827084878,-0.4492583587387875,0.13589594431113125,0.11320777432180944,-0.30421325607131705,-0.16098533490431327,0.18896626530885563,0.5307775979074957,-0.5719089137682051,-0.46845487654863627,-0.54883871027605,0.5220356533712749,-0.24441759908418562,0.11567694290705906,-0.3108373500789529,0.8403611538064125,0.33496830684743023,-0.43894376941106367,-0.2170986157113102,-0.296001982348167,-0.02071366920705866,-0.14776431159441822,0.08716631614928638,-0.5858123901405327,0.09909241549760606,-0.10396667563459469,-0.015673571094293168,0.9023125289430907,-0.17113377356795928,0.10648901732724159,-0.0636640199864774,-0.6303568499121782,-0.1011630769851636,-0.24633293685450577,0.762521303662552,-0.20285827163429324,0.47414491045495427,0.15401309178083036,-0.3404685634657335,-0.4264912411536169,0.6312754542859897,-0.40366576331907655,-0.025581121150755472,-0.5342463990170334,-0.356539638384493
-0.3939870562164432,0.13779730711710997,0.09190250819204118,-0.35620152367897584,0.4050275426290367,0.07385300317008966,0.21251640250060963,0.1963903601570199,0.2595738688383581,0.03540451703479874,-0.12559497827084878,1.0,-0.240022633940578,0.29780555862138985,-0.4713203533761778,-0.3576951466036419,-0.4199198685289216,-0.4635881558933589,-0.14875392167748397,0.0234785723525089,0.08888220876391568,-0.11561325618158166,0.2424504140798163,0.3097661938813407,-0.10557314041882676,-0.06594892095862015,-0.2600593041415413,-0.4437351442527625,-0.29721887223074867,-0.4206721338555181,-0.3226510380630673,0.06211357301664927,-0.41405268257250005,0.365395708593229,-0.03509222311501095,0.2698349789659252,0.12416698593285423,0.21349819085529828,-0.24328942862853384,-0.408948024802654,-0.3885999537455134,-0.2752417802865404,0.3358679546743959,-0.17787651547454375,0.26174761582777983,-0.3300777355739033,-0.3820122991849842,-0.45480383041761147,0.07597235576611734,0.08862713928069241,0.1727578485379539,0.04765879048647449,0.5060426028602137,-0.42141357926634393,-0.13608628443793322,-0.33826743860893316
0.08232836610689806,0.30617033276968325,-0.09242587407222949,0.26067026540505034,-0.291110532563937,-0.37730542026039315,-0.7486732360029053,-0.8262514255886835,-0.7399353479238838,-0.43941762699052306,-0.4492583587387875,-0.240022633940578,1.0,-0.6723339772803768,0.6354799091590596,0.5365315536239706,0.829335536908081,0.33834845302268907,0.31902390056299046,-0.0014345338867878278,-0.2532021186072041,0.2978749154754439,-0.8599001106472717,-0.5116671681303171,-0.2615244148245526,-0.20879554949636867,-0.14516578067731653,0.10289662281736306,0.6451850727004942,0.8788995030914626,0.7808741304034914,-0.011740445219555919,0.7788548864933295,-0.22980214890946019,0.034573378719298394,-0.6753101982160693,-0.18931024147931438,-0.457299093440347,-0.5158851603523527,0.7597854512677451,0.3035615555966965,0.6649063622949615,-0.014821981060435028,-0.2502148436106802,-0.611486912645454,-0.21479462428999166,0.5531739998035441,0.17954666134358754,0.21123833805049483,0.6802976850058001,-0.3644127431157618,-0.8340509508746711,-0.1373440562159008,0.4053136378249207,0.0619368159131745,0.948319885689546
-0.5665452494493989,-0.3285317957784741,0.2949180011475495,-0.7074611118386224,0.8084594137740015,0.5539163130292889,0.774200109724473,0.6713738871047809,0.8599818750459144,0.3725848605659477,0.13589594431113125,0.29780555862138985,-0.6723339772803768,1.0,-0.7883565098058728,-0.6815627321508858,-0.7191064583198756,-0.7724167821004213,-0.25506500701889456,-0.042473206105152546,0.2016151893953416,-0.40434600890304423,0.8163176331031265,0.8073767029602521,0.06405691137729906,0.17007566742249594,-0.28992457372030755,-0.6393856498571789,-0.7663281490593716,-0.729000868430488,-0.49918637173872915,0.44986954107934124,-0.8876990392622089,0.5303713277316385,-0.06917634459387355,0.8987288571952481,0.29987610032258943,0.741824123711237,-0.029078878209854817,-0.8706080509276591,-0.5436830322838753,-0.7435108835570202,0.4094723708248873,0.1321203250197651,0.7841067613828777,-0.35126075507809645,-0.8417108779625476,-0.6617173968249015,0.27568313266647243,-0.16037667240393033,0.3701041571965565,0.5807262282032899,0.5882896472877002,-0.8131326747672476,-0.08757741690319254,-0.8365780741009603
0.7007850266259047,-0.08842852524725377,-0.4118736942985879,0.8199423433159314,-0.6890027501260674,-0.4433529861345511,-0.8159287847960094,-0.6448724374992859,-0.7100037743861801,-0.3328337926051509,0.11320777432180944,-0.4713203533761778,0.6354799091590596,-0.7883565098058728,1.0,0.8132737926005039,0.7673699035862445,0.8801379226709806,0.4007972169621182,-0.1584100624685434,-0.34905076169590693,0.2128676825802434,-0.7124824169448954,-0.8116253266809803,0.043688318259544015,-0.19779608330457743,0.47114930855048237,0.7292986576294251,0.525484231969703,0.7798049109944226,0.5777069181742485,-0.3362332999617106,0.8559233840553881,-0.41382759460395635,-0.10169748782428402,-0.8380700403269812,-0.49799066272341236,-0.5657791011096378,0.20560191555263427,0.747436893959863,0.721465259234663,0.5471780677715039,-0.4487969057196993,0.06647122773370151,-0.7843495573056355,0.5038929019045744,0.5934845373084352,0.810269819237175,-0.09155575926689209,0.15961963678014057,-0.4925858904314642,-0.48052375817027243,-0.5996420462211174,0.7968591506037934,0.05092677649957672,0.7285125230190777
0.3216747187211844,-0.12767568056014095,-0.5085913639671802,0.5161527767276166,-0.667010946869099,-0.3062561138789823,-0.5538393774233299,-0.5567018930784746,-0.6368754722523109,-0.47035425332605924,-0.30421325607131705,-0.3576951466036419,0.5365315536239706,-0.6815627321508858,0.8132737926005039,1.0,0.589920460202393,0.7377386101720138,-0.03779688244598751,0.3110457189400097,0.16334986559199566,0.5404527140080384,-0.7123956653911288,-0.4681477720795548,0.27283042941290425,0.26489383740748323,0.06779895168205358,0.6059264164838618,0.5860062912994743,0.6152797697992778,0.5225546375550084,-0.30011265084571154,0.6582588606906726,-0.5685274947982794,0.377887757222582,-0.76767106960287,-0.5596770805203806,-0.5219374047098574,-0.08512758419310906,0.5927745694919077,0.7522494160891874,0.25194532264527153,-0.034409952280133556,0.3527383078174717,-0.42074035922307507,0.19036573971086515,0.5070018412800715,0.5306172279516411,-0.4248228504550493,0.10842486995007894,0.03218844045054371,-0.5263727681965991,-0.30561766294614207,0.7366982336931713,0.5333586618166894,0.5884977071443055
0.32332716177142334,0.10082415304113894,-0.1369029784298524,0.4844765416000902,-0.42220616120635235,-0.06818013877869637,-0.671414211509116,-0.8513792270516041,-0.6344623664340525,-0.418917815586045,-0.16098533490431327,-0.4199198685289216,0.829335536908081,-0.7191064583198756,0.7673699035862445,0.589920460202393,1.0,0.5846942461152063,0.17916651123872512,-0.24967596088500524,-0.3745708436556228,0.01781295900329115,-0.750896882243948,-0.5736768265397933,-0.3953083211066411,-0.12517327848730786,0.014191931796379974,0.41365817409064454,0.5528584842803674,0.9672506818498411,0.8717575731614484,0.08890065470285866,0.7990729190905932,-0.3703913240631097,-0.08867118480224044,-0.6519495033229135,-0.26401799083299016,-0.543087887000813,-0.16236758710160887,0.7997145387789606,0.29478898763976946,0.6200763393639404,-0.27770370646607606,-0.27847986322688445,-0.6994420397862486,0.06699143652134981,0.5703937309950755,0.4928331269921154,0.20839717641037472,0.5588911940337371,-0.47932795739301676,-0.4994377915551914,-0.32619800577007946,0.5100051797167872,-0.14235500328573186,0.8428915091830107
0.8172780180154603,-0.18445945206044081,-0.34498362384206227,0.930476969790857,-0.8093763787438656,-0.3678547134626526,-0.6140348506158821,-0.4720534443078275,-0.6514194365921272,-0.09968625785622767,0.18896626530885563,-0.4635881558933589,0.33834845302268907,-0.7724167821004213,0.8801379226709806,0.7377386101720138,0.5846942461152063,1.0,0.1620812999307484,-0.1258615456650164,-0.2889345369813261,0.22227986016018747,-0.6029699870850274,-0.8133629385099692,0.04280348750425639,-0.18895218933026306,0.5497799435667328,0.94025779963658,0.4025340688452056,0.5895455297944647,0.3523402407074266,-0.5289938929316437,0.7995676545443904,-0.40068013784326395,-0.07433850773691536,-0.6860133066475957,-0.43107550624354357,-0.4554337566042924,0.41487758419057513,0.6411394473645978,0.664961944345225,0.4181035687011711,-0.624573666942516,0.18087026861567476,-0.6376726059353516,0.6962363452871893,0.5831130816324688,0.9464664933626794,-0.31596851998631215,-0.16139660134769307,-0.44868153392456345,-0.24415873108867836,-0.8116079404777649,0.932362062808907,0.05844825905488077,0.5314403825111407
0.547802969892426,0.06969822714753078,-0.2792757556696854,0.3777533643917701,-0.23455203378338146,-0.6818532102557707,-0.5201931687897392,0.001832154485291033,-0.2438522120921431,-0.03249173177473428,0.5307775979074957,-0.14875392167748397,0.31902390056299046,-0.25506500701889456,0.4007972169621182,-0.03779688244598751,0.17916651123872512,0.1620812999307484,1.0,-0.2684382216326105,-0.4529992084245929,-0.0367245512434967,-0.054530573585908154,-0.4936635333341135,0.2290630491218165,-0.4849619908169053,0.6954984655960738,0.12869065752592806,0.05222859200578949,0.2301801958495597,0.07903827898845646,-0.11589245420124339,0.3094412057408989,-0.021027100791801447,-0.3838006592818207,-0.35610921307088145,-0.270941472557987,-0.27156925885246436,0.31065192160889604,0.24563420311248735,0.4203223581218406,0.3755154293230757,-0.42764247072328854,-0.1509243745236474,-0.5768995215521047,0.4327468990544628,0.09805897366320968,0.3076952930897405,0.22342548135582427,0.1283481886236167,-0.5124823664536338,-0.14447763098761945,-0.3497674572760911,0.1393753342512215,-0.26183422940015255,0.34494973160641795
-0.34335478071043213,-0.14006151910400136,-0.3563273169935962,-0.3420164728873768,-0.21031537254671112,-0.2514563331364208,0.3106977333403615,0.2860341300027349,-0.16922403237234396,-0.06623105151988061,-0.5719089137682051,0.0234785723525089,-0.0014345338867878278,-0.042473206105152546,-0.1584100624685434,0.3110457189400097,-0.24967596088500524,-0.1258615456650164,-0.2684382216326105,1.0,0.9141653012237744,0.8897800108321314,-0.07707552136154781,0.34964425852289294,0.6756771095797135,0.5483446753850639,-0.36087332227308894,-0.10281612912118546,0.2282700729096817,-0.2202239341873536,-0.1997702316049457,-0.22891464675637455,-0.07784574877239833,-0.374054009580074,0.948176902891413,-0.054388459188991524,-0.28359496881339324,-0.15146581586146426,-0.37313918483905656,-0.21516674086762375,0.3714399505308129,-0.37780023459142387,0.5468159053059236,0.6450523688026314,0.3849485534297304,-0.2610130690010918,-0.10450656420758742,-0.3096586351826182,-0.6340810906137846,-0.27860141396089616,0.8175769274544078,-0.17727166797028351,0.20205394293637494,0.15220482420960021,0.8790108798913076,0.03432250734245409
-0.47506795604943924,-0.232067094207519,-0.3733686417785868,-0.5208552566720218,-0.03256629674409955,0.0781849660020931,0.5331831174549092,0.4103836140149275,0.16893537829036467,-0.11107877985993557,-0.46845487654863627,0.08888220876391568,-0.2532021186072041,0.2016151893953416,-0.34905076169590693,0.16334986559199566,-0.3745708436556228,-0.2889345369813261,-0.4529992084245929,0.9141653012237744,1.0,0.6546497075014155,0.20840100224948732,0.6169765309565298,0.6215408046004682,0.7358327919760917,-0.45722232545711317,-0.2254291804959471,0.09793237603677475,-0.40846357939897576,-0.3048135127890193,-0.026534656348299063,-0.36305029884750856,-0.4030140382436616,0.9429436277935209,0.14260137818050805,-0.26179032128082197,-0.022879161702185017,-0.2934565286282777,-0.41916147353361966,0.18792090996325275,-0.5787081262166637,0.6800571444911359,0.6643034958280007,0.5178129741656066,-0.30584892805894365,-0.27461319322515965,-0.41810429499239427,-0.6126215609872171,-0.33348468857646246,0.9690015497589867,0.1075599735196891,0.42354336769836665,-0.0911981760825532,0.7538804792772523,-0.24208096890760702
-0.02316000218390646,-0.062927569732228,-0.3617955027515855,0.04090233825942445,-0.45726734522589374,-0.5593300656101949,-0.08568807824298759,0.007177434415368585,-0.5670070507640641,-0.05606596354435493,-0.54883871027605,-0.11561325618158166,0.2978749154754439,-0.40434600890304423,0.2128676825802434,0.5404527140080384,0.01781295900329115,0.22227986016018747,-0.0367245512434967,0.8897800108321314,0.6546497075014155,1.0,-0.4413119634527189,-0.09787913721781864,0.5978575881522106,0.23906528207773517,-0.12971374079115308,0.16019794079437344,0.45575675795709364,0.07566302339900262,-0.04743626139311064,-0.5199191301043278,0.34966410050706315,-0.37970606823504177,0.8023641778637172,-0.39057883414504857,-0.327217568502063,-0.3494766204132728,-0.31504300389773265,0.11594250144943659,0.5847581237362349,-0.033125311837454235,0.2929567681844331,0.5716378656454725,0.031506441070630456,-0.04580556126346152,0.19989540155061106,0.017385489690881953,-0.5934275826318469,-0.23965453966914008,0.4849818956103022,-0.4807880135394366,-0.1301455232868034,0.5167381436836712,0.8197517982126709,0.39155253672906215
-0.21431049061470428,-0.2997339080085831,0.015292979294858497,-0.48442063928758344,0.4689755752344377,0.4078863235417109,0.7550675332378679,0.8498591956484947,0.897203363303574,0.30975908453051526,0.5220356533712749,0.2424504140798163,-0.8599001106472717,0.8163176331031265,-0.7124824169448954,-0.7123956653911288,-0.750896882243948,-0.6029699870850274,-0.054530573585908154,-0.07707552136154781,0.20840100224948732,-0.4413119634527189,1.0,0.6736237845197769,0.25279072225343885,0.2347678947925166,0.09670970524783795,-0.3715683196753475,-0.7177249829506495,-0.809953891864879,-0.6378935856536645,0.35990923986111983,-0.8934999782969681,0.21381133925316104,-0.08597784173386326,0.7508261960704283,0.11132176916662921,0.4729829816612978,0.39606896335787845,-0.8111862984064002,-0.3610527613961299,-0.689369078647779,0.12446959455182778,0.13296934842632271,0.5660377464448181,0.05389303032927889,-0.7305551306952531,-0.38742040417072765,0.025243524726710546,-0.38367587603171016,0.3558627571110704,0.8756420947638136,0.3545215330052119,-0.6915465536946578,-0.19450353010666474,-0.9001406282685604
-0.8082845310754122,-0.17837860173890102,0.03246271215718593,-0.9176291097634454,0.6106533190825406,0.5812602055793278,0.8159023521665444,0.5393398531199873,0.7856882525205661,-0.0060317899472529845,-0.24441759908418562,0.3097661938813407,-0.5116671681303171,0.8073767029602521,-0.8116253266809803,-0.4681477720795548,-0.5736768265397933,-0.8133629385099692,-0.4936635333341135,0.34964425852289294,0.6169765309565298,-0.09787913721781864,0.6736237845197769,1.0,0.1758615809648187,0.6196236628131625,-0.631731763818802,-0.6824264496232517,-0.4346027594249457,-0.6050124237031819,-0.3053449029216912,0.5794177583369352,-0.864285587587348,0.07958808118400885,0.4051998233586427,0.7392199250543916,0.08792621891703584,0.5342806476882114,-0.34264784524113306,-0.7237027160395852,-0.4432002554993001,-0.7422671995021738,0.6889694343190184,0.2556006481654867,0.800960881431499,-0.6126488421204827,-0.6793142614109096,-0.8159095956807454,-0.05876866448802521,-0.027394932750643294,0.7516195474587912,0.47226188415571546,0.7858605628834607,-0.7779678092798894,0.22192828396616038,-0.665410374133392
0.12282724309938237,-0.3517234093818404,-0.6490966586705047,-0.036890722694557544,-0.35889723603247387,-0.46023972742944025,0.19640454510924055,0.5622886999051153,0.05895446124199121,-0.055692805179580106,0.11567694290705906,-0.10557314041882676,-0.2615244148245526,0.06405691137729906,0.043688318259544015,0.27283042941290425,-0.3953083211066411,0.04280348750425639,0.2290630491218165,0.6756771095797135,0.6215408046004682,0.5978575881522106,0.25279072225343885,0.1758615809648187,1.0,0.4575301496558057,0.2880626866744824,0.16945374623190276,-0.07035345116337083,-0.337792963880869,-0.32549400227040404,-0.20171351177208904,-0.19479821723149257,-0.39173355139565574,0.5675146962098241,-0.07731249667770221,-0.5645121800120491,-0.1088639407799843,0.2139082581333463,-0.28066814354065456,0.6898801476483967,-0.45062246618496665,0.13401406815278868,0.7261951184680779,0.21991356754954508,0.2515567122401792,-0.24475201839863206,0.013316906110740368,-0.6473021818125,-0.44924913318029597,0.557484465336331,0.1703959114167396,-0.052457556040042326,0.14899849191232636,0.7164720790356985,-0.2068938299554073
